ID;COSTO;NOMBRE
131159;61326;Gafas de sol
131160;72588;Cinturón
131161;48376;Sujetador
131162;61798;Billetera
131163;7503;Tacones
131164;26895;Zapatillas
131165;65392;Vestido de noche
131166;18801;Bolso de mano
131167;59433;Reloj
131168;35555;Jersey
131169;19105;Pantalones cortos
131170;87820;Vestido
131171;13205;Collar
131172;11808;Cartera
131173;21593;Chaqueta
131174;51025;Bolso
131175;57845;Pantalones cortos
131176;4609;Mochila
131177;82744;Sandalias
131178;50818;Falda
131179;44549;Bolso
131180;14264;Gorro
131181;57306;Botas
131182;42456;Traje de gala
131183;88742;Camiseta
131184;70980;Zapatos
131185;89049;Traje de gala
131186;79065;Sudadera
131187;3457;Chaqueta
131188;9243;Bikini
131189;56588;Gorro
131190;99364;Gorra
131191;80600;Traje de baño
131192;46306;Blusa
131193;99574;Bufanda
131194;75069;Blusa
131195;84286;Paraguas
131196;37443;Guantes
131197;93607;Gafas de lectura
131198;66751;Blusa
131199;63822;Pijama de seda
131200;8352;Bufanda
131201;56110;Bañador
131202;12240;Pantalones cortos
131203;56507;Reloj
131204;24550;Zapatillas
131205;71480;Pantalón
131206;35950;Calzoncillos
131207;95170;Pantalón
131208;20102;Abrigo
131209;56936;Reloj
131210;38409;Blusa
131211;823;Guantes
131212;47059;Abrigo
131213;65504;Pijama de seda
131214;65921;Maleta
131215;61719;Traje de gala
131216;41582;Sandalias
131217;79013;Pulsera
131218;60667;Gafas de lectura
131219;53178;Botas
131220;14648;Chaqueta
131221;27265;Botas
131222;55884;Camisa
131223;34298;Shorts
131224;53831;Chaleco
131225;66505;Zapatos
131226;46072;Zapatillas
131227;75080;Cartera
131228;81238;Pijama
131229;54459;Zapatillas
131230;60767;Chaleco
131231;64244;Vestido de noche
131232;93127;Bolso de mano
131233;4214;Sombrero
131234;3131;Mochila
131235;51408;Bufanda
131236;45717;Camisa
131237;1412;Zapatos
131238;34232;Chaleco
131239;2889;Vestido
131240;43660;Billetera
131241;2383;Gafas de sol
131242;26851;Guantes
131243;49825;Bikini
131244;66780;Abrigo
131245;72507;Bikini
131246;93562;Tacones
131247;37196;Pantalones cortos
131248;93200;Gafas de sol
131249;88514;Anillo
131250;82080;Billetera
131251;21702;Botas
131252;39494;Bikini
131253;360;Vestido
131254;70240;Zapatos
131255;98965;Tacones
131256;67684;Bikini
131257;4565;Jersey
131258;31602;Camiseta
131259;61604;Paraguas
131260;61714;Blazer
131261;17126;Vestido de noche
131262;92022;Gafas de sol
131263;74217;Jersey
131264;47864;Gafas de sol
131265;24617;Falda
131266;84773;Camiseta
131267;15388;Blusa
131268;7894;Pantalones cortos
131269;71815;Camiseta
131270;76406;Cartera
131271;13432;Chándal
131272;38380;Tacones
131273;81041;Gorra
131274;85603;Gafas de sol
131275;12472;Chándal
131276;53006;Falda
131277;99896;Paraguas
131278;61496;Pijama
131279;60047;Tacones
131280;88076;Billetera
131281;85631;Vestido de noche
131282;50591;Jersey
131283;19919;Blazer
131284;43980;Gafas de lectura
131285;43563;Calzoncillos
131286;17460;Sandalias
131287;10738;Reloj
131288;72322;Sandalias
131289;33718;Pijama de seda
131290;20825;Traje de baño
131291;13643;Bikini
131292;22184;Collar
131293;26769;Botas
131294;59124;Collar
131295;90249;Zapatos
131296;76906;Pijama
131297;6837;Abrigo
131298;38174;Bañador
131299;17766;Gorro
131300;87086;Botas
131301;35825;Blusa
131302;68983;Camisa
131303;68943;Collar
131304;18671;Guantes
131305;77570;Pijama de seda
131306;90422;Gorra
131307;66476;Zapatos
131308;29292;Traje de baño
131309;86560;Chaleco
131310;42876;Sujetador
131311;31463;Camiseta
131312;2264;Shorts
131313;25754;Maleta
131314;35378;Sujetador
131315;31322;Pantalón
131316;31700;Sandalias
131317;30577;Vestido de noche
131318;92755;Mochila
131319;17914;Sombrero
131320;42565;Sujetador
131321;20270;Gorra
131322;99930;Cinturón
131323;65007;Gafas de sol
131324;89019;Pulsera
131325;10585;Vestido
131326;79326;Sandalias
131327;42996;Billetera
131328;85730;Pantalones cortos
131329;52415;Bañador
131330;16287;Guantes
131331;32162;Sandalias
131332;48719;Shorts
131333;898;Chaleco de punto
131334;2264;Bolso
131335;49242;Chándal
131336;46966;Zapatos
131337;24029;Tacones
131338;21318;Pulsera
131339;35562;Vestido
131340;87255;Pantalón
131341;37426;Camiseta
131342;38110;Reloj
131343;42389;Traje de gala
131344;65715;Pijama
131345;43980;Cinturón
131346;40046;Blusa
131347;48965;Cinturón
131348;29226;Cartera
131349;84756;Bañador
131350;21278;Sombrero
131351;52385;Shorts
131352;22422;Bañador
131353;85077;Chándal
131354;43028;Blusa
131355;47621;Billetera
131356;18675;Zapatillas
131357;78238;Sudadera
131358;36269;Blusa
131359;98799;Botas
131360;2270;Sujetador
131361;58311;Collar
131362;14152;Sujetador
131363;60300;Sombrero
131364;83188;Bañador
131365;66354;Abrigo
131366;68375;Vestido
131367;10474;Calcetines
131368;66279;Chaqueta
131369;56944;Vestido de noche
131370;10428;Blusa
131371;33988;Billetera
131372;51873;Sujetador
131373;73609;Shorts
131374;2936;Pulsera
131375;68372;Mochila
131376;46549;Gorro
131377;91183;Camisa
131378;97857;Chaleco de punto
131379;11737;Pantalón
131380;20921;Pijama de seda
131381;86010;Jersey
131382;57738;Guantes
131383;45052;Pantalón
131384;79840;Zapatillas
131385;43723;Traje de baño
131386;4043;Collar
131387;76114;Gafas de lectura
131388;36232;Collar
131389;47049;Sombrero
131390;27117;Gorro
131391;52641;Blusa
131392;60848;Cinturón
131393;45109;Bolso de mano
131394;35278;Abrigo
131395;6504;Blazer
131396;86307;Zapatillas
131397;83531;Maleta
131398;93489;Bikini
131399;84403;Bañador
131400;18928;Zapatillas
131401;54420;Botas
131402;95906;Vestido
131403;66454;Bufanda
131404;10619;Collar
131405;73099;Tacones
131406;41558;Chaleco
131407;19738;Sandalias
131408;79861;Chaleco
131409;78900;Bolso de mano
131410;65605;Maleta
131411;26567;Falda
131412;72852;Botas
131413;45108;Pulsera
131414;46110;Pijama de seda
131415;26486;Chaleco
131416;7396;Chaleco
131417;97262;Pijama de seda
131418;55138;Gafas de sol
131419;29338;Mochila
131420;50975;Bolso
131421;66234;Cartera
131422;62292;Camisa
131423;2327;Sandalias
131424;86510;Shorts
131425;44767;Pantalones cortos
131426;24811;Pantalones cortos
131427;85443;Calcetines
131428;83096;Shorts
131429;3665;Chaqueta
131430;16964;Cinturón
131431;24578;Camiseta
131432;39036;Botas
131433;10159;Falda
131434;34492;Sujetador
131435;47485;Mochila
131436;74529;Pijama de seda
131437;33817;Traje de baño
131438;82091;Bolso
131439;9157;Bikini
131440;32816;Gafas de lectura
131441;71937;Cinturón
131442;76425;Tacones
131443;95542;Anillo
131444;57101;Pantalón
131445;22435;Calcetines
131446;24498;Botas
131447;95634;Gorro
131448;97498;Chándal
131449;9616;Bolso de mano
131450;2198;Gorra
131451;47619;Bañador
131452;58259;Gafas de sol
131453;12746;Pantalones cortos
131454;3542;Gafas de lectura
131455;30448;Mochila
131456;42802;Vestido
131457;95748;Paraguas
131458;53021;Sombrero
131459;19509;Cartera
131460;29073;Zapatos
131461;32388;Gafas de lectura
131462;64368;Pulsera
131463;80752;Gorra
131464;75751;Sandalias
131465;28534;Cartera
131466;70628;Gafas de sol
131467;65850;Pantalones cortos
131468;22351;Anillo
131469;2180;Chaleco de punto
131470;94359;Gorra
131471;37635;Falda
131472;70695;Sombrero
131473;30848;Gafas de sol
131474;26842;Traje de gala
131475;46508;Pantalones cortos
131476;18896;Bufanda
131477;63359;Bikini
131478;83680;Bañador
131479;77717;Bolso
131480;75122;Vestido de noche
131481;36435;Guantes
131482;9593;Zapatillas
131483;25332;Bañador
131484;34510;Chaleco
131485;23536;Sombrero
131486;49400;Gorro
131487;28311;Gafas de sol
131488;50681;Pantalones cortos
131489;44885;Pantalones cortos
131490;14210;Anillo
131491;97509;Camiseta
131492;79956;Cinturón
131493;83233;Blazer
131494;14516;Bañador
131495;33923;Pijama
131496;84733;Zapatillas
131497;80189;Bolso de mano
131498;84623;Anillo
131499;61394;Bolso de mano
131500;94374;Chaleco
131501;3205;Shorts
131502;28658;Pijama de seda
131503;68064;Zapatillas
131504;38034;Blazer
131505;81737;Zapatillas
131506;96612;Jersey
131507;62546;Reloj
131508;15374;Gorra
131509;85228;Billetera
131510;71774;Zapatillas
131511;44376;Botas
131512;72033;Bolso
131513;23957;Blazer
131514;90147;Zapatillas
131515;82405;Jersey
131516;29719;Pulsera
131517;35929;Guantes
131518;58730;Mochila
131519;11145;Vestido de noche
131520;42415;Sombrero
131521;41333;Calcetines
131522;16702;Guantes
131523;46548;Bikini
131524;74422;Bolso
131525;43720;Chándal
131526;5220;Calcetines
131527;57373;Billetera
131528;9012;Pantalones cortos
131529;11087;Sudadera
131530;48756;Camiseta
131531;11058;Gafas de lectura
131532;20353;Cartera
131533;67817;Mochila
131534;38184;Paraguas
131535;55758;Paraguas
131536;87198;Sujetador
131537;90609;Blusa
131538;62675;Botas
131539;73326;Traje de baño
131540;89319;Sandalias
131541;72657;Abrigo
131542;2907;Bikini
131543;25932;Tacones
131544;42114;Mochila
131545;76553;Blusa
131546;41425;Gafas de sol
131547;36498;Traje de baño
131548;35587;Traje de baño
131549;30975;Paraguas
131550;98226;Bikini
131551;99168;Pijama de seda
131552;95271;Abrigo
131553;9874;Blusa
131554;78689;Sudadera
131555;20010;Bolso
131556;96847;Chaqueta
131557;60563;Bolso de mano
131558;21824;Chándal
131559;21152;Collar
131560;86231;Bufanda
131561;91479;Bikini
131562;85731;Zapatillas
131563;26037;Pantalones cortos
131564;24835;Vestido de noche
131565;55617;Chaleco de punto
131566;81214;Falda
131567;71188;Mochila
131568;73685;Traje de gala
131569;75847;Jersey
131570;58127;Traje de gala
131571;6633;Falda
131572;4669;Chaleco de punto
131573;80040;Pantalón
131574;71843;Blazer
131575;31940;Calzoncillos
131576;64492;Chándal
131577;76341;Pijama
131578;16030;Reloj
131579;52146;Bufanda
131580;86325;Abrigo
131581;72343;Traje de baño
131582;4556;Tacones
131583;77445;Zapatos
131584;75040;Calcetines
131585;24269;Gorra
131586;97240;Sombrero
131587;69602;Zapatos
131588;79510;Vestido de noche
131589;41472;Cinturón
131590;59563;Blusa
131591;82200;Pantalón
131592;78658;Camisa
131593;83556;Botas
131594;8507;Calzoncillos
131595;33155;Chaleco de punto
131596;41965;Cartera
131597;7238;Anillo
131598;59179;Vestido
131599;84888;Chándal
131600;78247;Camisa
131601;361;Traje de gala
131602;87926;Vestido
131603;18857;Gorra
131604;75225;Sudadera
131605;73133;Pijama
131606;82389;Pantalón
131607;14986;Zapatillas
131608;41504;Cinturón
131609;48624;Pantalones cortos
131610;60458;Pantalones cortos
131611;79451;Shorts
131612;62205;Sombrero
131613;32462;Sujetador
131614;59662;Bufanda
131615;66571;Guantes
131616;45391;Vestido
131617;31709;Sombrero
131618;81162;Blazer
131619;67321;Sandalias
131620;10849;Zapatos
131621;96816;Chándal
131622;61729;Pijama
131623;30990;Traje de baño
131624;59754;Bikini
131625;87137;Vestido de noche
131626;11875;Sombrero
131627;27667;Tacones
131628;64908;Tacones
131629;74880;Vestido de noche
131630;78259;Bañador
131631;31516;Traje de gala
131632;44963;Pijama de seda
131633;21629;Jersey
131634;32130;Sandalias
131635;21719;Chaleco
131636;44112;Gorra
131637;83405;Mochila
131638;7309;Sujetador
131639;85200;Traje de gala
131640;72701;Camiseta
131641;20529;Bufanda
131642;34365;Blazer
131643;25664;Bolso de mano
131644;86941;Paraguas
131645;18139;Gorra
131646;51049;Reloj
131647;50580;Blazer
131648;29325;Collar
131649;77751;Anillo
131650;20314;Blazer
131651;95930;Pijama de seda
131652;98178;Calzoncillos
131653;14983;Pijama
131654;99703;Traje de baño
131655;19245;Chándal
131656;47039;Chándal
131657;75760;Reloj
131658;39014;Gafas de lectura
131659;33236;Chaqueta
131660;97682;Shorts
131661;59925;Gorra
131662;57168;Gorro
131663;31698;Anillo
131664;19422;Blusa
131665;30605;Gafas de lectura
131666;67817;Blazer
131667;89188;Traje de baño
131668;38221;Tacones
131669;70556;Falda
131670;8228;Bufanda
131671;34863;Gafas de sol
131672;45168;Zapatos
131673;28213;Falda
131674;72465;Billetera
131675;4339;Sombrero
131676;25471;Anillo
131677;82106;Chándal
131678;40673;Chaqueta
131679;49738;Pijama de seda
131680;89515;Pijama de seda
131681;96324;Botas
131682;11792;Pijama de seda
131683;4350;Cinturón
131684;38161;Paraguas
131685;20038;Zapatillas
131686;81283;Pijama de seda
131687;66169;Cinturón
131688;70710;Calzoncillos
131689;30319;Bolso de mano
131690;67745;Pantalón
131691;97737;Chaleco
131692;50362;Falda
131693;7787;Falda
131694;11341;Gorro
131695;19982;Billetera
131696;92285;Traje de gala
131697;3047;Vestido
131698;99045;Camiseta
131699;79884;Sujetador
131700;97863;Falda
131701;7144;Blusa
131702;53144;Gafas de sol
131703;41794;Gorro
131704;95181;Gorro
131705;15458;Chaleco
131706;77254;Pantalones cortos
131707;11437;Gorro
131708;68521;Falda
131709;29508;Bolso
131710;42416;Chaleco de punto
131711;26513;Vestido
131712;82420;Falda
131713;55644;Chaqueta
131714;17012;Calzoncillos
131715;15682;Botas
131716;85900;Bolso de mano
131717;71418;Bolso
131718;89446;Zapatillas
131719;25213;Pijama de seda
131720;47915;Anillo
131721;99679;Tacones
131722;45752;Sudadera
131723;32332;Traje de gala
131724;3686;Vestido de noche
131725;42017;Gafas de lectura
131726;91067;Vestido
131727;38440;Chaleco de punto
131728;5542;Sujetador
131729;63455;Pantalones cortos
131730;45780;Gorra
131731;53905;Gorra
131732;1904;Gorro
131733;28342;Zapatillas
131734;52600;Vestido
131735;80024;Gorra
131736;92007;Paraguas
131737;37487;Calzoncillos
131738;72894;Pantalón
131739;50264;Traje de baño
131740;81855;Mochila
131741;7244;Chaleco
131742;51463;Reloj
131743;56527;Chaleco
131744;56950;Tacones
131745;79256;Reloj
131746;4344;Chaleco
131747;47474;Billetera
131748;97412;Sombrero
131749;53037;Bufanda
131750;96531;Vestido de noche
131751;28566;Vestido de noche
131752;73841;Guantes
131753;15767;Sudadera
131754;42805;Reloj
131755;9586;Zapatillas
131756;64422;Maleta
131757;32055;Cinturón
131758;31919;Zapatillas
131759;40382;Blusa
131760;76556;Chaleco
131761;85046;Pantalón
131762;54941;Traje de baño
131763;63871;Gafas de lectura
131764;1946;Guantes
131765;29764;Vestido
131766;6978;Maleta
131767;88687;Bolso de mano
131768;77537;Gorro
131769;57795;Reloj
131770;3472;Calzoncillos
131771;16700;Chaleco
131772;70775;Traje de gala
131773;10369;Bolso de mano
131774;68176;Cinturón
131775;97635;Shorts
131776;88369;Calzoncillos
131777;85430;Calzoncillos
131778;25718;Pantalones cortos
131779;4012;Zapatos
131780;34250;Mochila
131781;99787;Bikini
131782;16815;Pantalones cortos
131783;41596;Cinturón
131784;21055;Maleta
131785;17676;Bufanda
131786;36650;Sombrero
131787;86366;Calcetines
131788;23203;Blusa
131789;98550;Camisa
131790;17368;Reloj
131791;91962;Calzoncillos
131792;17242;Billetera
131793;19698;Gafas de sol
131794;9475;Sujetador
131795;40656;Guantes
131796;91060;Gorra
131797;82958;Bolso
131798;51091;Collar
131799;82479;Bolso de mano
131800;3008;Pijama de seda
131801;46329;Chaqueta
131802;53247;Pantalones cortos
131803;67282;Bikini
131804;99843;Calzoncillos
131805;92542;Bikini
131806;44062;Sudadera
131807;79015;Sujetador
131808;3068;Pantalón
131809;58498;Shorts
131810;35973;Sombrero
131811;14183;Anillo
131812;87471;Bikini
131813;40380;Cartera
131814;21547;Chaqueta
131815;7181;Bolso de mano
131816;55757;Zapatillas
131817;85399;Pijama
131818;5849;Camiseta
131819;81534;Blazer
131820;4266;Bolso de mano
131821;64100;Tacones
131822;30993;Blazer
131823;15829;Jersey
131824;3007;Sudadera
131825;76808;Collar
131826;11935;Zapatos
131827;80355;Vestido
131828;61196;Sujetador
131829;12467;Botas
131830;20992;Gafas de sol
131831;18561;Pantalones cortos
131832;77716;Guantes
131833;63751;Jersey
131834;92002;Vestido
131835;71905;Zapatillas
131836;14614;Zapatillas
131837;10979;Bañador
131838;89899;Bolso de mano
131839;50195;Bikini
131840;99559;Bikini
131841;37528;Bolso de mano
131842;21418;Billetera
131843;93039;Botas
131844;36454;Tacones
131845;6529;Reloj
131846;43987;Paraguas
131847;79197;Calcetines
131848;66091;Vestido de noche
131849;96756;Blusa
131850;50854;Reloj
131851;53962;Camisa
131852;3035;Botas
131853;19884;Botas
131854;27200;Camiseta
131855;5931;Gafas de sol
131856;64488;Chándal
131857;89017;Zapatos
131858;91619;Chaleco de punto
131859;91221;Gorra
131860;49346;Gafas de lectura
131861;32840;Pantalón
131862;27341;Sandalias
131863;62701;Mochila
131864;28686;Calcetines
131865;67645;Guantes
131866;43570;Chaleco
131867;20240;Guantes
131868;70748;Chaqueta
131869;83489;Bañador
131870;80128;Reloj
131871;22403;Jersey
131872;56691;Cartera
131873;15241;Abrigo
131874;61837;Camiseta
131875;85741;Pijama de seda
131876;35239;Zapatos
131877;60279;Reloj
131878;49791;Chaleco
131879;7753;Guantes
131880;7830;Pulsera
131881;34074;Abrigo
131882;46395;Bufanda
131883;55249;Chaqueta
131884;35651;Zapatillas
131885;52190;Gafas de sol
131886;55986;Sudadera
131887;72848;Falda
131888;80963;Blusa
131889;35512;Bañador
131890;30572;Cartera
131891;32761;Bikini
131892;22937;Gafas de sol
131893;56747;Sudadera
131894;60918;Pijama de seda
131895;54850;Jersey
131896;77904;Pantalón
131897;49482;Bikini
131898;2494;Bolso de mano
131899;45788;Pantalones cortos
131900;4165;Traje de gala
131901;92803;Cartera
131902;86518;Vestido
131903;45790;Vestido de noche
131904;21634;Mochila
131905;21972;Cinturón
131906;3140;Sudadera
131907;73534;Zapatillas
131908;63124;Blusa
131909;28177;Sandalias
131910;92153;Falda
131911;89467;Reloj
131912;14721;Billetera
